fold_id,factor,horizon,train_mean_rank_ic,train_hac_t,train_hac_p,train_global_fdr_p,selected,selected_horizon,train_direction,validation_raw_rank_ic,validation_aligned_rank_ic
6,MIN_RATIO_10,3D,0.0195,3.3373,0.00093,0.02325,False,3D,1,0.0028,0.0028
6,MIN_RATIO_10,5D,0.015,2.0617,0.039918,0.153531,False,3D,1,-0.0029,-0.0029
6,MIN_RATIO_10,10D,0.0104,1.193,0.233621,0.365033,False,3D,1,-0.0008,-0.0008
6,MIN_RATIO_10,20D,0.0153,1.53,0.126851,0.317127,False,3D,1,0.0214,0.0214
6,MA_RATIO_10,1D,0.0135,3.0838,0.002194,0.036567,False,3D,1,0.004,0.004
6,MA_RATIO_10,3D,0.0146,2.3947,0.017123,0.153531,False,3D,1,-0.0035,-0.0035
6,MA_RATIO_10,5D,0.012,1.6027,0.109832,0.305089,False,3D,1,-0.0055,-0.0055
6,MA_RATIO_10,10D,0.007,0.7816,0.434966,0.543708,False,3D,1,-0.0125,-0.0125
6,MA_RATIO_10,20D,0.0125,1.2533,0.210873,0.363574,False,3D,1,0.011,0.011
6,ROC20,1D,-0.0093,-2.0289,0.043176,0.1542,False,3D,-1,-0.0033,0.0033
6,ROC20,3D,-0.014,-2.0839,0.037845,0.153531,False,3D,-1,0.0013,-0.0013
6,ROC20,5D,-0.012,-1.455,0.146506,0.347487,False,3D,-1,0.0025,-0.0025
6,ROC20,10D,-0.0158,-1.3822,0.167726,0.347487,False,3D,-1,0.0007,-0.0007
6,ROC20,20D,-0.0182,-1.3981,0.162903,0.347487,False,3D,-1,-0.0101,0.0101
6,MAX_RATIO_20,1D,0.0042,0.9067,0.365156,0.493454,False,20D,-1,-0.0026,0.0026
6,MAX_RATIO_20,3D,0.0007,0.1031,0.917974,0.948151,False,20D,-1,-0.0076,0.0076
6,MAX_RATIO_20,5D,-0.0029,-0.3458,0.729697,0.793149,False,20D,-1,-0.011,0.011
6,MAX_RATIO_20,10D,-0.0029,-0.2665,0.790021,0.840448,False,20D,-1,-0.0154,0.0154
6,MAX_RATIO_20,20D,-0.0008,-0.0651,0.948151,0.948151,False,20D,-1,-0.001,0.001
6,MIN_RATIO_20,1D,0.0094,2.2074,0.027886,0.153531,False,3D,1,0.0053,0.0053
6,MIN_RATIO_20,3D,0.0123,1.9791,0.048534,0.16178,False,3D,1,0.0016,0.0016
6,MIN_RATIO_20,5D,0.0086,1.1518,0.250151,0.367869,False,3D,1,-0.0023,-0.0023
6,MIN_RATIO_20,10D,0.0078,0.8157,0.415177,0.532278,False,3D,1,0.0028,0.0028
6,MIN_RATIO_20,20D,0.0155,1.2975,0.195243,0.348648,False,3D,1,0.0216,0.0216
6,MA_RATIO_20,1D,0.0109,2.3342,0.020108,0.153531,False,3D,1,0.0,0.0
6,MA_RATIO_20,3D,0.0142,2.1054,0.035915,0.153531,False,3D,1,-0.0055,-0.0055
6,MA_RATIO_20,5D,0.0106,1.3055,0.192533,0.348648,False,3D,1,-0.0073,-0.0073
6,MA_RATIO_20,10D,0.0095,0.8598,0.390464,0.513768,False,3D,1,-0.0089,-0.0089
6,MA_RATIO_20,20D,0.0153,1.2028,0.229804,0.365033,False,3D,1,0.0113,0.0113
6,ROC30,1D,-0.009,-1.8485,0.065314,0.204106,False,20D,-1,0.0005,-0.0005
6,ROC30,3D,-0.0153,-2.1665,0.030901,0.153531,False,20D,-1,0.005,-0.005
6,ROC30,5D,-0.0143,-1.6375,0.10235,0.301029,False,20D,-1,0.0085,-0.0085
6,ROC30,10D,-0.0161,-1.3566,0.175728,0.347487,False,20D,-1,0.007,-0.007
6,ROC30,20D,-0.0275,-2.0855,0.037696,0.153531,True,20D,-1,-0.0117,0.0117
6,MAX_RATIO_30,1D,0.0062,1.3411,0.180693,0.347487,False,20D,1,-0.0036,-0.0036
6,MAX_RATIO_30,3D,0.007,1.0377,0.300074,0.428677,False,20D,1,-0.0065,-0.0065
6,MAX_RATIO_30,5D,0.006,0.7036,0.482124,0.587956,False,20D,1,-0.006,-0.006
6,MAX_RATIO_30,10D,0.0041,0.3514,0.725453,0.793149,False,20D,1,-0.0073,-0.0073
6,MAX_RATIO_30,20D,0.0059,0.4577,0.647427,0.735712,False,20D,1,0.0074,0.0074
